rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
2172,2022-06-18 07:06:16+08,2912,457,2022-06-26 07:50:16+08,1,2022-02-16 10:30:53+08
2173,2022-06-18 07:08:20+08,995,65,2022-06-25 12:30:20+08,1,2022-02-16 10:30:53+08
2174,2022-06-18 07:09:01+08,3279,520,2022-06-26 06:14:01+08,1,2022-02-16 10:30:53+08
2175,2022-06-18 07:17:58+08,4038,17,2022-06-23 06:18:58+08,2,2022-02-16 10:30:53+08
2176,2022-06-18 07:29:51+08,4201,282,2022-06-21 08:41:51+08,1,2022-02-16 10:30:53+08
2177,2022-06-18 07:34:45+08,492,340,2022-06-27 01:40:45+08,1,2022-02-16 10:30:53+08
2178,2022-06-18 07:38:35+08,2950,260,2022-06-21 09:56:35+08,1,2022-02-16 10:30:53+08
2179,2022-06-18 07:41:36+08,4334,338,2022-06-19 09:17:36+08,1,2022-02-16 10:30:53+08
2180,2022-06-18 07:47:43+08,3564,497,2022-06-25 11:12:43+08,2,2022-02-16 10:30:53+08
2181,2022-06-18 07:48:31+08,3481,176,2022-06-25 13:43:31+08,2,2022-02-16 10:30:53+08
2182,2022-06-18 07:56:18+08,3494,454,2022-06-27 03:01:18+08,1,2022-02-16 10:30:53+08
2183,2022-06-18 08:06:01+08,1776,340,2022-06-22 08:20:01+08,1,2022-02-16 10:30:53+08
2184,2022-06-18 08:10:36+08,3468,537,2022-06-21 12:59:36+08,2,2022-02-16 10:30:53+08
2185,2022-06-18 08:12:22+08,4326,198,2022-06-21 03:41:22+08,1,2022-02-16 10:30:53+08
2186,2022-06-18 08:15:27+08,2050,204,2022-06-21 13:16:27+08,1,2022-02-16 10:30:53+08
2187,2022-06-18 08:17:27+08,1385,477,2022-06-21 05:18:27+08,1,2022-02-16 10:30:53+08
2188,2022-06-18 08:19:04+08,712,183,2022-06-25 10:59:04+08,2,2022-02-16 10:30:53+08
2189,2022-06-18 08:20:26+08,249,500,2022-06-25 07:30:26+08,1,2022-02-16 10:30:53+08
2190,2022-06-18 08:29:51+08,4398,342,2022-06-26 11:31:51+08,2,2022-02-16 10:30:53+08
2191,2022-06-18 08:33:09+08,3369,58,2022-06-20 03:18:09+08,1,2022-02-16 10:30:53+08
2192,2022-06-18 08:35:47+08,1886,456,2022-06-24 06:38:47+08,2,2022-02-16 10:30:53+08
2193,2022-06-18 08:38:45+08,1013,112,2022-06-23 02:51:45+08,1,2022-02-16 10:30:53+08
2194,2022-06-18 08:41:37+08,1827,149,2022-06-25 11:27:37+08,1,2022-02-16 10:30:53+08
2195,2022-06-18 08:44:46+08,2247,286,2022-06-26 03:50:46+08,1,2022-02-16 10:30:53+08
2196,2022-06-18 08:47:07+08,1925,240,2022-06-26 10:18:07+08,2,2022-02-16 10:30:53+08
2197,2022-06-18 08:50:27+08,3350,103,2022-06-19 08:31:27+08,2,2022-02-16 10:30:53+08
2198,2022-06-18 08:51:22+08,1983,109,2022-06-26 13:57:22+08,2,2022-02-16 10:30:53+08
2199,2022-06-18 08:57:56+08,99,171,2022-06-24 03:34:56+08,2,2022-02-16 10:30:53+08
2200,2022-06-18 08:59:16+08,1085,229,2022-06-27 06:25:16+08,2,2022-02-16 10:30:53+08
2201,2022-06-18 09:08:27+08,1864,489,2022-06-23 08:40:27+08,1,2022-02-16 10:30:53+08
2202,2022-06-18 09:09:24+08,815,297,2022-06-26 14:17:24+08,2,2022-02-16 10:30:53+08
2203,2022-06-18 09:10:42+08,1347,46,2022-06-22 13:25:42+08,2,2022-02-16 10:30:53+08
2204,2022-06-18 09:11:38+08,1137,426,2022-06-24 07:28:38+08,1,2022-02-16 10:30:53+08
2205,2022-06-18 09:14:34+08,1245,593,2022-06-25 12:11:34+08,1,2022-02-16 10:30:53+08
2206,2022-06-18 09:14:45+08,3651,438,2022-06-25 06:20:45+08,2,2022-02-16 10:30:53+08
2207,2022-06-18 09:19:21+08,182,78,2022-06-24 09:25:21+08,2,2022-02-16 10:30:53+08
2208,2022-06-18 09:22:07+08,2345,132,2022-06-23 14:24:07+08,2,2022-02-16 10:30:53+08
2209,2022-06-18 09:24:01+08,2441,13,2022-06-22 11:13:01+08,2,2022-02-16 10:30:53+08
2210,2022-06-18 09:27:01+08,219,108,2022-06-21 07:45:01+08,1,2022-02-16 10:30:53+08
2211,2022-06-18 09:29:10+08,4114,166,2022-06-22 09:02:10+08,1,2022-02-16 10:30:53+08
2212,2022-06-18 09:36:10+08,2458,336,2022-06-20 04:21:10+08,1,2022-02-16 10:30:53+08
2213,2022-06-18 09:36:47+08,949,98,2022-06-23 12:02:47+08,1,2022-02-16 10:30:53+08
2214,2022-06-18 09:44:37+08,2430,366,2022-06-19 06:37:37+08,2,2022-02-16 10:30:53+08
2215,2022-06-18 09:48:21+08,2060,239,2022-06-22 08:03:21+08,2,2022-02-16 10:30:53+08
2216,2022-06-18 10:08:17+08,1428,320,2022-06-19 15:13:17+08,1,2022-02-16 10:30:53+08
2217,2022-06-18 10:12:29+08,2260,118,2022-06-20 13:08:29+08,1,2022-02-16 10:30:53+08
2218,2022-06-18 10:13:13+08,3577,176,2022-06-19 04:16:13+08,1,2022-02-16 10:30:53+08
2219,2022-06-18 10:16:54+08,1881,393,2022-06-22 08:29:54+08,1,2022-02-16 10:30:53+08
2220,2022-06-18 10:21:36+08,320,587,2022-06-21 14:45:36+08,2,2022-02-16 10:30:53+08
2221,2022-06-18 10:24:56+08,3905,156,2022-06-22 15:27:56+08,1,2022-02-16 10:30:53+08
2222,2022-06-18 10:26:23+08,3834,10,2022-06-26 15:50:23+08,2,2022-02-16 10:30:53+08
2223,2022-06-18 10:27:03+08,4068,303,2022-06-27 16:19:03+08,2,2022-02-16 10:30:53+08
2224,2022-06-18 10:33:58+08,1336,153,2022-06-19 05:10:58+08,1,2022-02-16 10:30:53+08
2225,2022-06-18 10:35:40+08,2829,503,2022-06-23 10:05:40+08,1,2022-02-16 10:30:53+08
2226,2022-06-18 10:39:56+08,3487,225,2022-06-24 14:26:56+08,2,2022-02-16 10:30:53+08
2227,2022-06-18 10:43:23+08,3623,200,2022-06-19 12:55:23+08,2,2022-02-16 10:30:53+08
2228,2022-06-18 10:44:50+08,490,383,2022-06-23 07:28:50+08,1,2022-02-16 10:30:53+08
2229,2022-06-18 10:50:18+08,2840,35,2022-06-26 14:16:18+08,2,2022-02-16 10:30:53+08
2230,2022-06-18 10:50:49+08,833,256,2022-06-25 08:12:49+08,2,2022-02-16 10:30:53+08
2231,2022-06-18 10:52:14+08,2280,35,2022-06-23 13:52:14+08,1,2022-02-16 10:30:53+08
2232,2022-06-18 10:54:31+08,2463,52,2022-06-22 14:29:31+08,1,2022-02-16 10:30:53+08
2233,2022-06-18 10:57:36+08,3063,31,2022-06-21 16:42:36+08,2,2022-02-16 10:30:53+08
2234,2022-06-18 11:01:28+08,234,182,2022-06-24 11:55:28+08,2,2022-02-16 10:30:53+08
2235,2022-06-18 11:08:50+08,3463,21,2022-06-27 14:58:50+08,1,2022-02-16 10:30:53+08
2236,2022-06-18 11:12:33+08,4001,375,2022-06-23 11:07:33+08,1,2022-02-16 10:30:53+08
2237,2022-06-18 11:17:44+08,1821,205,2022-06-27 16:08:44+08,1,2022-02-16 10:30:53+08
2238,2022-06-18 11:22:06+08,2859,251,2022-06-27 10:29:06+08,2,2022-02-16 10:30:53+08
2239,2022-06-18 11:23:54+08,4419,437,2022-06-26 07:12:54+08,2,2022-02-16 10:30:53+08
2240,2022-06-18 11:28:27+08,1409,122,2022-06-22 14:48:27+08,2,2022-02-16 10:30:53+08
2241,2022-06-18 11:31:41+08,921,406,2022-06-25 05:34:41+08,2,2022-02-16 10:30:53+08
2242,2022-06-18 11:32:28+08,1995,146,2022-06-24 10:26:28+08,2,2022-02-16 10:30:53+08
2243,2022-06-18 11:33:03+08,1254,328,2022-06-23 11:14:03+08,2,2022-02-16 10:30:53+08
2244,2022-06-18 11:46:33+08,3629,233,2022-06-20 11:28:33+08,1,2022-02-16 10:30:53+08
2245,2022-06-18 11:52:59+08,1496,194,2022-06-24 12:07:59+08,2,2022-02-16 10:30:53+08
2246,2022-06-18 11:54:29+08,4287,414,2022-06-22 16:14:29+08,1,2022-02-16 10:30:53+08
2248,2022-06-18 11:59:48+08,1999,446,2022-06-19 15:51:48+08,2,2022-02-16 10:30:53+08
2249,2022-06-18 12:03:08+08,117,285,2022-06-26 12:43:08+08,2,2022-02-16 10:30:53+08
2250,2022-06-18 12:03:36+08,4042,7,2022-06-22 09:25:36+08,2,2022-02-16 10:30:53+08
2251,2022-06-18 12:05:08+08,1458,143,2022-06-23 15:34:08+08,1,2022-02-16 10:30:53+08
2252,2022-06-18 12:05:18+08,1987,383,2022-06-21 15:19:18+08,1,2022-02-16 10:30:53+08
2253,2022-06-18 12:11:43+08,3719,122,2022-06-25 10:30:43+08,2,2022-02-16 10:30:53+08
2254,2022-06-18 12:15:14+08,1084,281,2022-06-27 11:10:14+08,2,2022-02-16 10:30:53+08
2255,2022-06-18 12:21:12+08,24,410,2022-06-26 16:19:12+08,1,2022-02-16 10:30:53+08
2256,2022-06-18 12:21:56+08,1863,93,2022-06-27 09:06:56+08,2,2022-02-16 10:30:53+08
2257,2022-06-18 12:29:52+08,2846,34,2022-06-22 07:19:52+08,1,2022-02-16 10:30:53+08
2258,2022-06-18 12:30:36+08,4573,292,2022-06-24 16:09:36+08,1,2022-02-16 10:30:53+08
2259,2022-06-18 12:37:45+08,4103,491,2022-06-21 08:51:45+08,1,2022-02-16 10:30:53+08
2260,2022-06-18 12:38:36+08,2773,297,2022-06-20 15:08:36+08,1,2022-02-16 10:30:53+08
2261,2022-06-18 12:46:15+08,1763,570,2022-06-24 12:06:15+08,1,2022-02-16 10:30:53+08
2262,2022-06-18 12:49:46+08,4172,218,2022-06-20 07:25:46+08,2,2022-02-16 10:30:53+08
2263,2022-06-18 12:57:47+08,3259,452,2022-06-20 13:13:47+08,1,2022-02-16 10:30:53+08
2264,2022-06-18 12:58:45+08,150,240,2022-06-19 07:57:45+08,1,2022-02-16 10:30:53+08
2265,2022-06-18 13:03:27+08,3069,267,2022-06-20 08:16:27+08,1,2022-02-16 10:30:53+08
2266,2022-06-18 13:05:02+08,2596,452,2022-06-20 13:54:02+08,1,2022-02-16 10:30:53+08
2267,2022-06-18 13:10:23+08,2086,218,2022-06-20 07:39:23+08,2,2022-02-16 10:30:53+08
2268,2022-06-18 13:13:41+08,4380,21,2022-06-22 15:53:41+08,2,2022-02-16 10:30:53+08
2269,2022-06-18 13:20:54+08,3088,431,2022-06-25 11:51:54+08,2,2022-02-16 10:30:53+08
2270,2022-06-18 13:29:01+08,3447,588,2022-06-26 14:21:01+08,2,2022-02-16 10:30:53+08
2271,2022-06-18 13:29:52+08,2416,145,2022-06-21 16:46:52+08,2,2022-02-16 10:30:53+08
2272,2022-06-18 13:29:53+08,1364,599,2022-06-23 17:58:53+08,1,2022-02-16 10:30:53+08
2273,2022-06-18 13:30:02+08,4456,327,2022-06-20 14:07:02+08,1,2022-02-16 10:30:53+08
2274,2022-06-18 13:31:15+08,3021,347,2022-06-21 08:24:15+08,2,2022-02-16 10:30:53+08
2275,2022-06-18 13:31:29+08,2805,354,2022-06-24 17:04:29+08,2,2022-02-16 10:30:53+08
2276,2022-06-18 13:33:48+08,1145,594,2022-06-25 07:50:48+08,2,2022-02-16 10:30:53+08
2277,2022-06-18 13:35:03+08,3770,224,2022-06-19 08:26:03+08,1,2022-02-16 10:30:53+08
2278,2022-06-18 13:37:57+08,1166,450,2022-06-22 17:57:57+08,1,2022-02-16 10:30:53+08
2279,2022-06-18 13:38:22+08,1953,554,2022-06-27 14:16:22+08,1,2022-02-16 10:30:53+08
2280,2022-06-18 13:46:54+08,4568,548,2022-06-26 16:48:54+08,2,2022-02-16 10:30:53+08
2281,2022-06-18 13:47:29+08,4212,431,2022-06-20 17:27:29+08,2,2022-02-16 10:30:53+08
2282,2022-06-18 13:48:23+08,4388,113,2022-06-24 18:04:23+08,2,2022-02-16 10:30:53+08
2283,2022-06-18 13:56:06+08,2056,507,2022-06-19 12:11:06+08,2,2022-02-16 10:30:53+08
2284,2022-06-18 13:59:51+08,2682,228,2022-06-24 11:58:51+08,2,2022-02-16 10:30:53+08
2285,2022-06-18 14:00:54+08,755,447,2022-06-25 15:58:54+08,2,2022-02-16 10:30:53+08
2286,2022-06-18 14:02:32+08,618,287,2022-06-27 19:33:32+08,1,2022-02-16 10:30:53+08
2287,2022-06-18 14:04:36+08,1473,317,2022-06-27 10:00:36+08,2,2022-02-16 10:30:53+08
2288,2022-06-18 14:23:17+08,877,247,2022-06-26 14:44:17+08,2,2022-02-16 10:30:53+08
2289,2022-06-18 14:29:43+08,2030,392,2022-06-24 18:16:43+08,2,2022-02-16 10:30:53+08
2290,2022-06-18 14:34:37+08,200,513,2022-06-26 18:45:37+08,1,2022-02-16 10:30:53+08
2291,2022-06-18 14:36:46+08,3949,436,2022-06-26 11:57:46+08,2,2022-02-16 10:30:53+08
2292,2022-06-18 14:37:48+08,173,130,2022-06-20 09:45:48+08,2,2022-02-16 10:30:53+08
2293,2022-06-18 14:45:03+08,3209,178,2022-06-24 15:12:03+08,1,2022-02-16 10:30:53+08
2294,2022-06-18 14:46:34+08,2096,72,2022-06-22 19:34:34+08,2,2022-02-16 10:30:53+08
2295,2022-06-18 14:56:18+08,3250,106,2022-06-21 14:10:18+08,1,2022-02-16 10:30:53+08
2296,2022-06-18 15:10:42+08,4558,481,2022-06-20 19:26:42+08,2,2022-02-16 10:30:53+08
2297,2022-06-18 15:17:41+08,2262,111,2022-06-26 12:08:41+08,2,2022-02-16 10:30:53+08
2298,2022-06-18 15:18:29+08,1227,497,2022-06-24 18:51:29+08,1,2022-02-16 10:30:53+08
2299,2022-06-18 15:18:52+08,4339,28,2022-06-26 18:48:52+08,1,2022-02-16 10:30:53+08
2300,2022-06-18 15:22:34+08,1617,291,2022-06-24 11:51:34+08,2,2022-02-16 10:30:53+08
2301,2022-06-18 15:24:03+08,869,273,2022-06-25 17:31:03+08,2,2022-02-16 10:30:53+08
2302,2022-06-18 15:27:33+08,1852,42,2022-06-22 09:46:33+08,2,2022-02-16 10:30:53+08
2303,2022-06-18 15:27:59+08,1524,329,2022-06-22 17:58:59+08,1,2022-02-16 10:30:53+08
2304,2022-06-18 15:30:15+08,3543,327,2022-06-23 13:17:15+08,1,2022-02-16 10:30:53+08
2305,2022-06-18 15:31:18+08,622,149,2022-06-24 13:18:18+08,2,2022-02-16 10:30:53+08
2306,2022-06-18 15:33:23+08,208,477,2022-06-27 17:01:23+08,2,2022-02-16 10:30:53+08
2307,2022-06-18 15:34:59+08,4576,47,2022-06-23 11:42:59+08,1,2022-02-16 10:30:53+08
2308,2022-06-18 15:41:48+08,197,1,2022-06-22 10:36:48+08,2,2022-02-16 10:30:53+08
2309,2022-06-18 15:43:24+08,611,576,2022-06-20 10:56:24+08,1,2022-02-16 10:30:53+08
2310,2022-06-18 15:45:59+08,2590,409,2022-06-26 12:06:59+08,2,2022-02-16 10:30:53+08
2311,2022-06-18 15:51:29+08,4506,236,2022-06-25 14:51:29+08,1,2022-02-16 10:30:53+08
2312,2022-06-18 15:55:46+08,402,184,2022-06-24 11:34:46+08,2,2022-02-16 10:30:53+08
2313,2022-06-18 15:56:45+08,3134,379,2022-06-26 17:30:45+08,2,2022-02-16 10:30:53+08
2314,2022-06-18 16:03:19+08,2157,160,2022-06-19 19:14:19+08,1,2022-02-16 10:30:53+08
2315,2022-06-18 16:03:39+08,2766,372,2022-06-22 18:18:39+08,1,2022-02-16 10:30:53+08
2316,2022-06-18 16:04:59+08,372,289,2022-06-20 16:39:59+08,2,2022-02-16 10:30:53+08
2317,2022-06-18 16:12:18+08,1602,326,2022-06-21 12:50:18+08,2,2022-02-16 10:30:53+08
2318,2022-06-18 16:13:54+08,2328,383,2022-06-23 14:19:54+08,1,2022-02-16 10:30:53+08
2319,2022-06-18 16:24:22+08,1521,393,2022-06-26 21:12:22+08,2,2022-02-16 10:30:53+08
2320,2022-06-18 16:24:50+08,597,552,2022-06-24 14:59:50+08,1,2022-02-16 10:30:53+08
2321,2022-06-18 16:42:42+08,1160,565,2022-06-25 21:28:42+08,1,2022-02-16 10:30:53+08
2322,2022-06-18 16:44:21+08,1893,213,2022-06-25 16:29:21+08,1,2022-02-16 10:30:53+08
2323,2022-06-18 16:55:02+08,207,54,2022-06-23 14:19:02+08,1,2022-02-16 10:30:53+08
2324,2022-06-18 17:00:33+08,2987,268,2022-06-23 21:10:33+08,1,2022-02-16 10:30:53+08
2325,2022-06-18 17:08:07+08,752,406,2022-06-21 22:07:07+08,1,2022-02-16 10:30:53+08
2326,2022-06-18 17:14:22+08,3829,174,2022-06-24 14:01:22+08,2,2022-02-16 10:30:53+08
2327,2022-06-18 17:16:40+08,1351,571,2022-06-20 22:06:40+08,1,2022-02-16 10:30:53+08
2328,2022-06-18 17:17:21+08,2304,441,2022-06-21 11:18:21+08,1,2022-02-16 10:30:53+08
2329,2022-06-18 17:22:52+08,4156,587,2022-06-20 19:03:52+08,2,2022-02-16 10:30:53+08
2330,2022-06-18 17:41:19+08,4285,390,2022-06-25 17:48:19+08,1,2022-02-16 10:30:53+08
2331,2022-06-18 17:50:09+08,1546,221,2022-06-25 21:30:09+08,1,2022-02-16 10:30:53+08
2332,2022-06-18 17:53:51+08,2152,140,2022-06-24 19:06:51+08,2,2022-02-16 10:30:53+08
2333,2022-06-18 17:55:54+08,2323,283,2022-06-25 14:09:54+08,2,2022-02-16 10:30:53+08
2334,2022-06-18 17:56:24+08,3076,223,2022-06-22 17:38:24+08,2,2022-02-16 10:30:53+08
2335,2022-06-18 17:59:36+08,3968,446,2022-06-26 13:42:36+08,2,2022-02-16 10:30:53+08
2336,2022-06-18 18:00:05+08,3888,124,2022-06-25 13:02:05+08,2,2022-02-16 10:30:53+08
2337,2022-06-18 18:15:27+08,4522,582,2022-06-26 13:59:27+08,2,2022-02-16 10:30:53+08
2338,2022-06-18 18:24:54+08,3165,316,2022-06-19 14:34:54+08,1,2022-02-16 10:30:53+08
2339,2022-06-18 18:29:22+08,313,297,2022-06-21 17:29:22+08,1,2022-02-16 10:30:53+08
2340,2022-06-18 18:30:56+08,1913,157,2022-06-23 13:00:56+08,1,2022-02-16 10:30:53+08
2341,2022-06-18 18:35:30+08,638,31,2022-06-27 18:56:30+08,2,2022-02-16 10:30:53+08
2342,2022-06-18 18:42:40+08,2169,146,2022-06-20 21:40:40+08,1,2022-02-16 10:30:53+08
2343,2022-06-18 18:46:26+08,4554,20,2022-06-22 18:37:26+08,2,2022-02-16 10:30:53+08
2344,2022-06-18 19:01:47+08,2015,498,2022-06-19 18:56:47+08,2,2022-02-16 10:30:53+08
2345,2022-06-18 19:03:23+08,1818,6,2022-06-22 21:25:23+08,2,2022-02-16 10:30:53+08
2346,2022-06-18 19:08:16+08,2575,308,2022-06-27 22:02:16+08,1,2022-02-16 10:30:53+08
2347,2022-06-18 19:12:29+08,4516,194,2022-06-23 21:03:29+08,1,2022-02-16 10:30:53+08
2348,2022-06-18 19:15:43+08,3622,449,2022-06-24 21:03:43+08,2,2022-02-16 10:30:53+08
2349,2022-06-18 19:25:14+08,1536,495,2022-06-19 18:24:14+08,2,2022-02-16 10:30:53+08
2350,2022-06-18 19:25:29+08,1179,471,2022-06-23 18:35:29+08,1,2022-02-16 10:30:53+08
2351,2022-06-18 19:27:57+08,2942,216,2022-06-23 23:14:57+08,1,2022-02-16 10:30:53+08
2352,2022-06-18 19:40:15+08,2141,590,2022-06-22 14:07:15+08,2,2022-02-16 10:30:53+08
2353,2022-06-18 19:53:25+08,3223,361,2022-06-19 20:53:25+08,1,2022-02-16 10:30:53+08
2354,2022-06-18 19:54:18+08,2793,77,2022-06-26 14:23:18+08,2,2022-02-16 10:30:53+08
2355,2022-06-18 19:57:06+08,3613,125,2022-06-26 14:32:06+08,1,2022-02-16 10:30:53+08
2356,2022-06-18 19:59:23+08,2207,455,2022-06-21 17:12:23+08,2,2022-02-16 10:30:53+08
2357,2022-06-18 19:59:41+08,1323,561,2022-06-26 23:40:41+08,1,2022-02-16 10:30:53+08
2358,2022-06-18 20:00:51+08,1728,478,2022-06-26 19:58:51+08,1,2022-02-16 10:30:53+08
2359,2022-06-18 20:04:42+08,3087,201,2022-06-25 18:52:42+08,1,2022-02-16 10:30:53+08
2360,2022-06-18 20:11:13+08,37,57,2022-06-23 22:32:13+08,2,2022-02-16 10:30:53+08
2361,2022-06-18 20:19:05+08,3547,546,2022-06-23 14:59:05+08,1,2022-02-16 10:30:53+08
2362,2022-06-18 20:31:15+08,2815,514,2022-06-19 19:35:15+08,1,2022-02-16 10:30:53+08
2363,2022-06-18 20:33:59+08,3497,1,2022-06-20 00:40:59+08,1,2022-02-16 10:30:53+08
2364,2022-06-18 20:37:32+08,2856,512,2022-06-23 21:18:32+08,1,2022-02-16 10:30:53+08
2365,2022-06-18 20:45:34+08,3109,493,2022-06-21 19:12:34+08,2,2022-02-16 10:30:53+08
2366,2022-06-18 20:46:39+08,1413,162,2022-06-24 01:49:39+08,2,2022-02-16 10:30:53+08
2367,2022-06-18 21:00:31+08,4086,566,2022-06-22 21:45:31+08,2,2022-02-16 10:30:53+08
2368,2022-06-18 21:10:27+08,1058,99,2022-06-23 17:49:27+08,1,2022-02-16 10:30:53+08
2369,2022-06-18 21:25:29+08,1515,44,2022-06-24 01:45:29+08,2,2022-02-16 10:30:53+08
2370,2022-06-18 21:29:54+08,2656,489,2022-06-24 17:23:54+08,1,2022-02-16 10:30:53+08
2371,2022-06-18 21:35:29+08,178,248,2022-06-22 16:38:29+08,2,2022-02-16 10:30:53+08
2372,2022-06-18 21:37:37+08,1567,96,2022-06-21 15:40:37+08,2,2022-02-16 10:30:53+08
2373,2022-06-18 21:37:57+08,2780,544,2022-06-24 02:29:57+08,2,2022-02-16 10:30:53+08
2374,2022-06-18 21:44:06+08,2634,71,2022-06-23 00:14:06+08,1,2022-02-16 10:30:53+08
2375,2022-06-18 21:47:29+08,2175,259,2022-06-26 20:52:29+08,2,2022-02-16 10:30:53+08
2376,2022-06-18 21:55:30+08,3664,479,2022-06-26 00:40:30+08,1,2022-02-16 10:30:53+08
2377,2022-06-18 21:56:23+08,3568,193,2022-06-27 19:36:23+08,1,2022-02-16 10:30:53+08
2378,2022-06-18 21:57:49+08,2796,384,2022-06-27 01:23:49+08,2,2022-02-16 10:30:53+08
2379,2022-06-18 21:59:39+08,2708,597,2022-06-24 20:26:39+08,2,2022-02-16 10:30:53+08
2380,2022-06-18 22:00:04+08,4413,256,2022-06-24 20:29:04+08,2,2022-02-16 10:30:53+08
2381,2022-06-18 22:00:30+08,1491,167,2022-06-22 18:38:30+08,1,2022-02-16 10:30:53+08
2382,2022-06-18 22:03:52+08,915,568,2022-06-20 17:16:52+08,2,2022-02-16 10:30:53+08
2383,2022-06-18 22:17:59+08,2459,149,2022-06-27 01:42:59+08,2,2022-02-16 10:30:53+08
2384,2022-06-18 22:18:49+08,3378,132,2022-06-22 01:10:49+08,1,2022-02-16 10:30:53+08
2385,2022-06-18 22:22:40+08,1641,298,2022-06-26 17:02:40+08,1,2022-02-16 10:30:53+08
2386,2022-06-18 22:22:51+08,1361,293,2022-06-23 03:01:51+08,1,2022-02-16 10:30:53+08
2387,2022-06-18 22:24:19+08,692,289,2022-06-26 00:41:19+08,2,2022-02-16 10:30:53+08
2388,2022-06-18 22:26:30+08,2923,53,2022-06-21 03:24:30+08,1,2022-02-16 10:30:53+08
2389,2022-06-18 22:27:47+08,731,382,2022-06-21 19:26:47+08,1,2022-02-16 10:30:53+08
2390,2022-06-18 22:29:26+08,2748,239,2022-06-24 00:50:26+08,1,2022-02-16 10:30:53+08
2391,2022-06-18 22:33:30+08,2850,491,2022-06-25 21:30:30+08,1,2022-02-16 10:30:53+08
2392,2022-06-18 22:34:18+08,2213,261,2022-06-19 23:22:18+08,1,2022-02-16 10:30:53+08
2393,2022-06-18 22:37:55+08,3143,21,2022-06-26 00:11:55+08,1,2022-02-16 10:30:53+08
2394,2022-06-18 22:42:30+08,2669,60,2022-06-26 23:12:30+08,1,2022-02-16 10:30:53+08
2395,2022-06-18 22:45:15+08,899,544,2022-06-28 02:11:15+08,2,2022-02-16 10:30:53+08
2396,2022-06-18 22:49:48+08,1986,31,2022-06-28 03:31:48+08,2,2022-02-16 10:30:53+08
2397,2022-06-18 22:51:25+08,2895,76,2022-06-24 22:52:25+08,1,2022-02-16 10:30:53+08
2398,2022-06-18 22:56:53+08,3001,526,2022-06-27 21:25:53+08,2,2022-02-16 10:30:53+08
2399,2022-06-18 23:06:14+08,2492,577,2022-06-26 23:56:14+08,2,2022-02-16 10:30:53+08
2400,2022-06-18 23:10:46+08,3194,410,2022-06-26 03:34:46+08,1,2022-02-16 10:30:53+08
2401,2022-06-18 23:22:03+08,85,359,2022-06-19 20:49:03+08,2,2022-02-16 10:30:53+08
2402,2022-06-18 23:24:45+08,2833,360,2022-06-27 21:39:45+08,1,2022-02-16 10:30:53+08
2403,2022-06-18 23:33:22+08,2697,536,2022-06-24 02:25:22+08,1,2022-02-16 10:30:53+08
2404,2022-06-18 23:33:48+08,4138,456,2022-06-24 03:39:48+08,2,2022-02-16 10:30:53+08
2405,2022-06-18 23:36:38+08,3604,356,2022-06-22 02:15:38+08,1,2022-02-16 10:30:53+08
2406,2022-06-18 23:39:37+08,1321,497,2022-06-23 19:04:37+08,1,2022-02-16 10:30:53+08
2407,2022-06-18 23:50:41+08,2547,421,2022-06-24 22:29:41+08,2,2022-02-16 10:30:53+08
2408,2022-06-18 23:50:44+08,258,87,2022-06-20 03:11:44+08,1,2022-02-16 10:30:53+08
2409,2022-06-18 23:53:33+08,656,84,2022-06-21 01:23:33+08,1,2022-02-16 10:30:53+08
2410,2022-06-18 23:55:08+08,265,381,2022-06-20 19:40:08+08,2,2022-02-16 10:30:53+08
2411,2022-06-18 23:55:54+08,3302,558,2022-06-25 19:44:54+08,1,2022-02-16 10:30:53+08
2412,2022-06-18 23:58:58+08,1946,127,2022-06-28 05:57:58+08,1,2022-02-16 10:30:53+08
2413,2022-06-18 23:59:34+08,1851,170,2022-06-27 23:10:34+08,2,2022-02-16 10:30:53+08
2414,2022-06-19 00:01:55+08,4500,275,2022-06-21 00:42:55+08,1,2022-02-16 10:30:53+08
2415,2022-06-19 00:02:42+08,3105,434,2022-06-25 20:16:42+08,2,2022-02-16 10:30:53+08
2416,2022-06-19 00:07:34+08,2868,26,2022-06-25 02:16:34+08,1,2022-02-16 10:30:53+08
2417,2022-06-19 00:12:01+08,1956,219,2022-06-26 20:32:01+08,1,2022-02-16 10:30:53+08
2418,2022-06-19 00:14:42+08,2756,381,2022-06-26 23:33:42+08,1,2022-02-16 10:30:53+08
2419,2022-06-19 00:21:24+08,1255,102,2022-06-27 01:25:24+08,1,2022-02-16 10:30:53+08
2420,2022-06-19 00:22:28+08,241,502,2022-06-24 00:45:28+08,1,2022-02-16 10:30:53+08
2421,2022-06-19 00:25:05+08,3524,26,2022-06-24 04:09:05+08,2,2022-02-16 10:30:53+08
2422,2022-06-19 00:28:57+08,3170,527,2022-06-23 22:22:57+08,1,2022-02-16 10:30:53+08
2423,2022-06-19 00:32:08+08,1744,231,2022-06-21 18:58:08+08,1,2022-02-16 10:30:53+08
2424,2022-06-19 00:35:08+08,1884,233,2022-06-23 22:33:08+08,1,2022-02-16 10:30:53+08
2425,2022-06-19 00:37:45+08,2630,579,2022-06-28 01:40:45+08,2,2022-02-16 10:30:53+08
2426,2022-06-19 00:40:44+08,474,543,2022-06-22 21:30:44+08,2,2022-02-16 10:30:53+08
